事件ID,date,DPatentN,year,CAR,prov,Lev,lagROA,Cashflow,Growth,Indep,Age,R_D,HIPP,HF,CTO,Dealval,MajorMA,Relevance,DPatent,D_MA,Tar_Patent,Acq_Patent,DPAT_rate,MKT,ind2,CAR5,CAR10,CAR60,CAR90,CAR180,rank,eps,lageps,lag2eps,lag3eps,fweps,fw2eps,fw3eps,fwROA,LagLev,LagCashflow,LagGrowth,LagIndep,LagAge,LagR_D,LagMKT,LagAcq_Patent,Tar_Patent_limit,DPatent_limit,DPatent_ipc,Tar_Patent_ipc,indCAR3,Tar_Patent2,DPatent2,Tar_Patent3,DPatent3,Tar_Patent4,DPatent4,Tar_Patent5,DPatent5,dmanu,dserv,smanu,tmanu,tchem,AI,Security,Cloud,Big_Data,E_Chip,Commu_Network,DPatent_w,Tar_Patent_w,Tar_Patent_w2,DPatent_w2,Tar_Patent_w3,DPatent_w3,Tar_Patent_w4,DPatent_w4,Tar_Patent_w5,DPatent_w5,Tar_Patent_w_lim,DPatent_w_lim,DPatent_w_ipc,Tar_Patent_w_ipc,AI_w,Security_w,Cloud_w,Big_Data_w,E_Chip_w,Commu_Network_w
200000035102.0,2015-12-14,1.0,2015.0,0.31777805,江苏省,0.12625618,0.103468,0.113949426,-0.083764,0.375,2.5649493,0.0367,1.0,1.0,0.0,19.364586,1.0,1.0,0.6931472,1.0,1.3862944,3.218876,0.25,14.98923,C38,0.48602745,0.59011245,0.59141207,0.8009785,0.60518646,1.0,0.5045,0.629,0.4551,1.007,0.4416,0.2259,0.3288,0.107877,0.12625618,0.113949426,-0.083764,0.375,2.5649493,0.0329,15.143911,3.295837,1.3862944,0.6931472,0.6931472,1.3862944,0.33025354,1.3862944,0.6931472,2.3025851,2.4849067,2.5649493,2.4849067,2.5649493,2.4849067,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,1.3862944,1.3862944,0.6931472,2.3025851,2.4849067,2.5649493,2.4849067,2.5649493,2.4849067,1.3862944,0.6931472,0.6931472,1.3862944,0.0,0.0,0.0,0.0,0.0,0.6931472
200000047275.0,2017-10-20,0.0,2017.0,0.042762272,江苏省,0.16022527,0.131333,0.08138565,0.226139,0.33333334,2.7080503,0.0455,1.0,1.0,0.0,15.60727,0.0,0.0,0.0,0.0,0.0,3.4011974,0.0,15.837881,C38,0.047283072,0.10211635,0.10379327,0.14774047,0.3726753,1.0,0.4416,0.5045,0.629,0.4551,0.2259,0.3288,0.2965,0.051059,0.16022527,0.08138565,0.226139,0.33333334,2.7080503,0.0427,16.034714,2.3978953,,,0.0,0.0,0.042951148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000017913.0,2013-08-12,0.0,2013.0,-0.13153064,山东省,0.1641803,0.146374,-0.11295188,0.0,0.375,2.3025851,0.0,1.0,1.0,0.0,16.811243,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,14.698451,C26,-0.07900203,-0.28884897,-0.69292855,-0.8289526,-1.8738942,1.0,1.489,1.3604,,,0.1465,0.2192,0.3363,0.012836,0.1641803,-0.11295188,,0.375,2.3025851,,,2.3978953,,,0.0,0.0,-0.13984756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000029560.0,2015-03-02,0.0,2015.0,0.3059457,山东省,0.40625325,0.014593,-0.20333922,0.670987,0.375,2.4849067,0.0159,1.0,0.0,0.0,21.00241,1.0,1.0,0.0,0.0,0.0,2.1972246,0.0,14.60651,C26,0.5411061,0.6166632,0.97013366,0.9124417,1.2385614,1.0,0.2192,0.1465,1.489,1.3604,0.3363,0.6655,-2.8898,0.039276,0.40625325,-0.20333922,0.670987,0.375,2.4849067,0.03,14.867171,2.944439,0.0,0.0,0.0,0.0,0.23592676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000033740.0,2015-10-09,0.0,2015.0,0.104612865,山东省,0.40625325,0.014593,-0.20333922,0.670987,0.375,2.4849067,0.0159,1.0,0.0,0.0,20.738155,1.0,1.0,0.0,0.0,0.0,2.1972246,0.0,14.60651,C26,0.06447547,-0.04349011,-0.036102887,-0.105521865,-0.23165832,2.0,0.3363,0.2192,0.1465,1.489,0.6655,-2.8898,-1.2552,0.064743,0.40625325,-0.20333922,0.670987,0.375,2.4849067,0.03,14.867171,2.944439,0.0,0.0,0.0,0.0,0.22125755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000033741.0,2015-10-09,0.0,2015.0,0.104612865,山东省,0.40625325,0.014593,-0.20333922,0.670987,0.375,2.4849067,0.0159,1.0,0.0,0.0,20.389889,1.0,0.0,0.0,0.0,0.0,2.1972246,0.0,14.60651,C26,0.06447547,-0.04349011,-0.036102887,-0.105521865,-0.23165832,1.0,0.3363,0.2192,0.1465,1.489,0.6655,-2.8898,-1.2552,0.064743,0.40625325,-0.20333922,0.670987,0.375,2.4849067,0.03,14.867171,2.944439,0.0,0.0,0.0,0.0,0.22125755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000046955.0,2017-09-29,0.0,2017.0,-0.16153377,山东省,0.20375487,0.052719,-0.00969789,1.416535,0.33333334,2.6390574,0.0089,0.0,0.0,0.0,20.289509,0.0,0.0,0.0,0.0,0.0,1.3862944,0.0,16.462421,I64,-0.23160473,-0.22605681,-0.3596457,-0.10703119,-0.62708294,1.0,0.6655,0.3363,0.2192,0.1465,-2.8898,-1.2552,-0.083,-0.468358,0.20375487,-0.00969789,1.416535,0.33333334,2.6390574,0.0152,16.321907,0.0,0.0,0.0,0.0,0.0,-0.16305248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000051501.0,2018-08-17,0.0,2018.0,-0.1899587,山东省,0.27049577,0.070641,0.07624729,0.18732,0.33333334,2.7080503,0.0111,0.0,0.0,0.0,20.342928,0.0,1.0,0.0,0.0,0.0,2.3025851,0.0,15.838769,I64,-0.1720505,-0.18463048,-0.09931022,-0.1134799,0.13101481,1.0,-2.8898,0.6655,0.3363,0.2192,-1.2552,-0.083,0.2921,-0.448997,0.27049577,0.07624729,0.18732,0.33333334,2.7080503,0.0089,16.462421,1.3862944,0.0,0.0,0.0,0.0,-0.17060038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000037191.0,2016-04-16,0.0,2016.0,-0.04631039,北京市,0.25671208,-0.075022,-0.0061157574,-0.08606,0.42857143,2.8332133,0.1105,0.0,0.0,0.0,19.869574,1.0,0.0,0.0,0.0,0.0,1.0986123,0.0,14.97984,C30,-0.12626185,-0.13163354,-0.0756563,0.19125831,0.32981184,1.0,0.1592,-0.2759,-0.085,0.1536,-0.0529,0.1032,0.0311,-0.013305,0.25671208,-0.0061157574,-0.08606,0.42857143,2.8332133,0.1331,14.40715,2.8903718,0.0,0.0,0.0,0.0,-0.050796337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000045039.0,2017-06-15,0.0,2017.0,0.07961847,湖南省,0.23172343,0.008761,-0.08266494,-0.141926,0.42857143,3.0910425,0.0907,0.0,0.0,0.0,18.708275,0.0,0.0,0.0,0.0,2.3978953,2.6390574,0.0,15.392634,C33,0.013370808,-0.038489614,-0.34604132,-0.50926185,-0.7094518,3.0,-0.126,0.0216,0.0564,0.1227,-0.6758,0.1081,0.0131,-0.474632,0.23172343,-0.08266494,-0.141926,0.42857143,3.0910425,0.0896,15.708848,2.4849067,2.3978953,0.0,0.0,2.3978953,0.106370926,2.3978953,0.0,2.3978953,0.0,2.3978953,0.0,2.3978953,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978953,2.3978953,0.0,2.3978953,0.0,2.3978953,0.0,2.3978953,0.0,2.3978953,0.0,0.0,2.3978953,0.0,0.0,0.0,0.0,0.0,0.0
200000045040.0,2017-06-15,0.0,2017.0,0.07961847,湖南省,0.23172343,0.008761,-0.08266494,-0.141926,0.42857143,3.0910425,0.0907,0.0,0.0,0.0,18.708426,0.0,0.0,0.0,0.0,0.0,2.6390574,0.0,15.392634,C33,0.013370808,-0.038489614,-0.34604132,-0.50926185,-0.7094518,2.0,-0.126,0.0216,0.0564,0.1227,-0.6758,0.1081,0.0131,-0.474632,0.23172343,-0.08266494,-0.141926,0.42857143,3.0910425,0.0896,15.708848,2.4849067,,,0.0,0.0,0.106370926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000045041.0,2017-06-15,0.0,2017.0,0.07961847,湖南省,0.23172343,0.008761,-0.08266494,-0.141926,0.42857143,3.0910425,0.0907,0.0,0.0,0.0,18.708988,0.0,0.0,0.0,0.0,3.0445225,2.6390574,0.0,15.392634,C33,0.013370808,-0.038489614,-0.34604132,-0.50926185,-0.7094518,1.0,-0.126,0.0216,0.0564,0.1227,-0.6758,0.1081,0.0131,-0.474632,0.23172343,-0.08266494,-0.141926,0.42857143,3.0910425,0.0896,15.708848,2.4849067,3.0445225,0.0,0.0,3.0445225,0.106370926,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0445225,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,3.0445225,0.0,0.0,3.0445225,0.0,0.0,0.0,0.0,0.0,0.0
200000062753.0,2020-10-09,0.0,2020.0,-0.0104661845,湖南省,0.13912946,0.078779,0.09582801,0.178926,0.42857143,3.218876,0.0843,0.0,1.0,0.0,14.654791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.043872,C33,-0.029432146,-0.032643437,-0.80726635,-0.8794135,-0.31524068,1.0,0.0131,0.1081,-0.6758,-0.126,0.0103,,,0.007922,0.13912946,0.09582801,0.178926,0.42857143,3.218876,0.27,14.244503,1.3862944,0.0,0.0,0.0,0.0,-0.014904329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000057043.0,2019-08-06,0.0,2019.0,0.034013472,江苏省,0.17514616,0.039359,0.088096105,0.287571,0.36363637,2.944439,0.1637,0.0,0.0,0.0,17.422367,0.0,0.0,0.0,0.0,1.7917595,3.8286414,0.0,14.70049,C39,-0.017405093,-0.10818769,0.28180203,0.2745874,1.1181475,1.0,0.1516,0.2029,0.2225,0.0325,0.2671,0.4338,,0.040656,0.17514616,0.088096105,0.287571,0.36363637,2.944439,0.2169,15.251399,3.2580965,1.7917595,0.0,0.0,1.7917595,0.017132781,1.7917595,0.0,1.7917595,0.0,1.7917595,0.0,1.7917595,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61707574,0.61707574,0.0,0.61707574,0.0,0.61707574,0.0,0.61707574,0.0,0.61707574,0.0,0.0,0.61707574,0.0,0.0,0.0,0.0,0.0,0.0
200000036794.0,2016-03-25,0.0,2016.0,-0.029087361,浙江省,0.33795536,0.117191,0.115359314,0.532271,0.375,2.4849067,0.0288,1.0,0.0,0.0,20.21244,0.0,1.0,0.0,0.0,0.0,1.3862944,0.0,16.404787,Q83,-0.00289464,0.07692261,0.042959258,0.08060546,-0.36288476,1.0,0.6641,0.3302,0.4013,0.6343,1.0132,1.3013,2.3255,0.118416,0.33795536,0.115359314,0.532271,0.375,2.4849067,0.0508,15.686987,0.0,,,0.0,0.0,-0.051829167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000026000.0,2014-11-03,0.0,2014.0,0.2385926,广东省,0.047661245,0.049584,-0.023044081,0.075035,0.33333334,2.4849067,0.2272,1.0,0.0,0.0,18.677105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.460611,I65,0.511547,0.38530624,0.3466949,1.754334,1.2223302,1.0,0.6659,0.4206,0.8299,,0.2515,0.3545,0.2929,0.036514,0.047661245,-0.023044081,0.075035,0.33333334,2.4849067,0.1229,14.293632,0.0,0.0,0.0,0.0,0.0,0.270648,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000036774.0,2016-03-23,0.0,2016.0,0.084199056,广东省,0.30143523,0.044567,0.003377394,0.750354,0.33333334,2.6390574,0.0582,1.0,0.0,0.0,16.077274,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,16.187323,I65,0.17177711,0.092217304,0.050796892,-0.28045774,-0.8885937,1.0,0.3545,0.2515,0.6659,0.4206,0.2929,0.1808,0.2895,0.059736,0.30143523,0.003377394,0.750354,0.33333334,2.6390574,0.2116,15.513348,0.0,0.0,0.0,0.0,0.0,0.015860813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000036649.0,2016-03-16,6.0,2016.0,0.0054924637,浙江省,0.20516765,0.073914,0.07555056,0.006504,0.33333334,2.4849067,0.0599,1.0,1.0,0.0,21.05715,1.0,0.0,1.9459101,1.0,2.7080503,3.8286414,0.3,15.731698,C40,0.00010808208,-0.01963119,0.34032482,0.0905478,0.097067736,1.0,0.4083,0.4949,0.7992,1.3134,1.4329,1.1551,0.9852,0.084586,0.20516765,0.07555056,0.006504,0.33333334,2.4849067,0.0349,15.33033,2.0794415,2.7080503,1.9459101,,3.4339871,-0.002124941,3.6109178,2.1972246,3.7612002,2.1972246,3.8066626,2.1972246,3.9318256,2.1972246,0.0,0.0,0.0,1.0,,1.0986123,0.0,0.0,0.0,0.0,1.609438,1.9459101,2.7080503,3.6109178,2.1972246,3.7612002,2.1972246,3.8066626,2.1972246,3.9318256,2.1972246,2.7080503,1.9459101,,3.4339871,1.0986123,0.0,0.0,0.0,0.0,1.609438
200000037682.0,2016-05-12,0.0,2016.0,-0.0782161,浙江省,0.20516765,0.073914,0.07555056,0.006504,0.33333334,2.4849067,0.0599,1.0,1.0,0.0,18.064005,0.0,0.0,0.0,0.0,0.0,3.8286414,0.0,15.731698,C40,-0.075900234,-0.02703125,0.19338533,0.18076202,0.23419271,2.0,0.4083,0.4949,0.7992,1.3134,1.4329,1.1551,0.9852,0.084586,0.20516765,0.07555056,0.006504,0.33333334,2.4849067,0.0349,15.33033,2.0794415,,,0.0,0.0,-0.0694092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000041975.0,2016-12-28,2.0,2016.0,-0.096671075,浙江省,0.20516765,0.073914,0.07555056,0.006504,0.33333334,2.4849067,0.0599,1.0,1.0,0.0,16.235523,0.0,0.0,1.0986123,1.0,2.5649493,3.8286414,0.14285715,15.731698,C40,-0.12616684,0.04842189,0.16903296,0.14398968,0.3640444,1.0,1.4329,0.4083,0.4949,0.7992,1.1551,0.9852,0.2496,0.108662,0.20516765,0.07555056,0.006504,0.33333334,2.4849067,0.0349,15.33033,2.0794415,2.5649493,1.0986123,,3.218876,-0.07490882,3.295837,1.9459101,3.8501475,2.1972246,3.9318256,2.1972246,4.0430512,2.1972246,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0986123,1.0986123,2.5649493,3.295837,1.9459101,3.8501475,2.1972246,3.9318256,2.1972246,4.0430512,2.1972246,2.5649493,1.0986123,,3.218876,0.0,0.0,0.0,0.0,0.0,1.0986123
200000047530.0,2017-10-31,6.0,2017.0,-0.03191365,浙江省,0.16573465,0.041855,0.07794374,0.44129,0.33333334,2.5649493,0.0708,1.0,1.0,0.0,16.053205,0.0,0.0,1.9459101,1.0,3.1354942,4.9272537,0.21428572,15.827635,C40,-0.015271894,0.009326712,0.15097146,0.22719784,0.5418051,2.0,1.4329,0.4083,0.4949,0.7992,1.1551,0.9852,0.2496,0.108662,0.16573465,0.07794374,0.44129,0.33333334,2.5649493,0.0599,15.731698,3.8286414,3.1354942,1.9459101,,3.5553482,-0.02038894,3.5553482,2.1972246,3.9702919,2.5649493,4.2341065,2.7080503,4.26268,2.7080503,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.9459101,1.9459101,3.1354942,3.5553482,2.1972246,3.9702919,2.5649493,4.2341065,2.7080503,4.26268,2.7080503,3.1354942,1.9459101,,3.5553482,0.0,0.0,0.0,0.0,0.0,1.9459101
200000049784.0,2018-04-04,0.0,2018.0,0.063766524,浙江省,0.24594639,0.092612,0.11529043,0.975466,0.33333334,2.6390574,0.0591,1.0,1.0,0.0,16.537056,0.0,0.0,0.0,0.0,0.0,5.192957,0.0,16.058105,C40,0.08142822,0.22295184,0.1315798,0.15770255,0.1398219,1.0,1.1551,1.4329,0.4083,0.4949,0.9852,0.2496,0.6172,0.085726,0.24594639,0.11529043,0.975466,0.33333334,2.6390574,0.0708,15.827635,4.9272537,0.0,0.0,0.0,0.0,0.055706885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000029944.0,2014-12-15,0.0,2014.0,0.3478198,广东省,0.38892376,0.050594,-0.08865616,-0.023759,0.42857143,2.6390574,0.0227,1.0,1.0,0.0,16.454567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.395154,G59,0.48062283,0.8711063,0.9914809,1.225563,1.3274988,1.0,0.2962,0.3814,0.3602,0.4556,0.4599,0.1693,-1.1767,0.051825,0.38892376,-0.08865616,-0.023759,0.42857143,2.6390574,0.0218,14.149304,1.609438,0.0,0.0,0.0,0.0,0.35069856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000027988.0,2015-01-28,0.0,2015.0,0.3478198,广东省,0.44489518,0.044873,-0.042212863,0.678144,0.5,2.7080503,0.0193,1.0,0.0,0.0,21.02337,1.0,0.0,0.0,0.0,0.0,2.3978953,0.0,14.350482,G59,0.48062283,0.8711063,0.9914809,1.225563,1.3274988,2.0,0.2962,0.3814,0.3602,0.4556,0.4599,0.1693,-1.1767,0.051825,0.44489518,-0.042212863,0.678144,0.5,2.7080503,0.0227,14.395155,0.0,0.0,0.0,0.0,0.0,0.35069856,1.609438,0.0,1.609438,0.0,1.609438,0.0,1.609438,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.609438,0.0,1.609438,0.0,1.609438,0.0,1.609438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000035990.0,2016-01-28,0.0,2016.0,-0.056907974,浙江省,0.14230582,0.092347,0.043489918,0.33083,0.42857143,3.2580965,0.0629,1.0,1.0,0.0,20.765368,1.0,0.0,0.0,0.0,2.6390574,4.7957907,0.0,16.172031,C39,-0.09141569,-0.19469818,0.10810259,0.0007934921,-0.4098372,1.0,0.4061,0.3332,0.738,0.6336,0.4264,-1.2624,-1.1963,0.048771,0.14230582,0.043489918,0.33083,0.42857143,3.2580965,0.0585,15.646676,4.3820267,2.6390574,0.0,0.0,2.6390574,-0.05427157,2.7725887,0.0,2.7725887,0.0,2.7725887,0.0,2.7725887,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390574,2.7725887,0.0,2.7725887,0.0,2.7725887,0.0,2.7725887,0.0,2.6390574,0.0,0.0,2.6390574,0.0,0.0,0.0,0.0,0.0,0.0
200000040703.0,2016-10-25,0.0,2016.0,-0.035662673,浙江省,0.14230582,0.092347,0.043489918,0.33083,0.42857143,3.2580965,0.0629,1.0,1.0,0.0,15.434701,0.0,0.0,0.0,0.0,0.0,4.7957907,0.0,16.172031,C39,-0.029534273,-0.040599328,-0.26269847,-0.39522192,-0.95335597,2.0,0.4061,0.3332,0.738,0.6336,0.4264,-1.2624,-1.1963,0.048771,0.14230582,0.043489918,0.33083,0.42857143,3.2580965,0.0585,15.646676,4.3820267,0.0,0.0,0.0,0.0,-0.03073677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000025388.0,2014-12-10,0.0,2014.0,0.059470057,北京市,0.08208784,0.101114,-0.014599302,0.201343,0.44444445,2.8903718,0.1659,1.0,0.0,0.0,18.420681,0.0,0.0,0.0,0.0,0.0,1.0986123,0.0,15.099164,I65,0.08575397,-0.07544187,-0.068840034,0.020549221,-0.036011174,1.0,0.2617,0.2549,0.5082,0.9012,0.1384,0.0623,0.0589,0.034669,0.08208784,-0.014599302,0.201343,0.44444445,2.8903718,0.1155,14.531571,0.0,0.0,0.0,0.0,0.0,0.037928052,0.0,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931472,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000027928.0,2015-01-26,0.0,2015.0,0.034545526,北京市,0.11405072,0.090825,-0.024412455,0.151308,0.44444445,2.944439,0.1873,0.0,0.0,0.0,15.293411,0.0,0.0,0.0,0.0,0.0,4.204693,0.0,15.666877,I65,0.11215534,0.28483215,0.13125795,0.1693936,0.005679001,2.0,0.2617,0.2549,0.5082,0.9012,0.1384,0.0623,0.0589,0.034669,0.11405072,-0.024412455,0.151308,0.44444445,2.944439,0.1659,15.099164,1.0986123,0.0,0.0,0.0,0.0,0.080015905,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.6931472,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13976195,0.13976195,0.13976195,0.13976195,0.13976195,0.13976195,0.13976195,0.13976195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000057380.0,2019-08-28,0.0,2019.0,0.08237733,北京市,0.121158615,0.033598,-0.033801537,0.111775,0.42857143,3.1354942,0.2096,0.0,0.0,0.0,16.811243,0.0,0.0,0.0,0.0,0.0,4.1271343,0.0,15.37784,I65,0.12745751,0.15859967,0.3402638,0.19917253,0.035867143,1.0,0.014,0.0589,0.0623,0.1384,0.013,-0.3091,,0.00659,0.121158615,-0.033801537,0.111775,0.42857143,3.1354942,0.1963,15.568234,4.2195077,0.0,0.0,0.0,0.0,0.06547102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200000024506.0,2014-10-29,5.0,2014.0,0.41172004,北京市,0.0979264,0.078165,0.112992644,0.058046,0.42857143,2.6390574,0.1653,1.0,0.0,0.0,20.283209,1.0,1.0,1.7917595,1.0,0.0,3.912023,1.0,14.492739,C39,0.6010191,0.4611403,0.3508262,0.64157134,0.6838074,1.0,0.1512,0.1501,0.4088,0.8373,0.2336,0.2414,0.1793,0.047572,0.0979264,0.112992644,0.058046,0.42857143,2.6390574,0.1439,14.330656,3.0910425,,,1.7917595,0.0,0.4444358,1.0986123,3.0910425,1.7917595,3.5263605,1.9459101,3.9512436,1.9459101,3.9702919,1.0,0.0,,,,1.609438,0.0,0.0,0.6931472,0.0,0.0,1.7917595,0.0,1.0986123,3.0910425,1.7917595,3.5263605,1.9459101,3.9512436,1.9459101,3.9702919,,,1.7917595,0.0,1.609438,0.0,0.0,0.6931472,0.0,0.0
200000035682.0,2016-01-11,2.0,2016.0,-0.17006896,北京市,0.18389636,0.071071,0.0611719,0.668995,0.5,2.7725887,0.1148,0.0,1.0,0.0,17.216728,0.0,0.0,1.0986123,1.0,0.0,4.543295,1.0,16.239754,C39,-0.11370164,-0.2219804,-0.3585439,-0.50365955,-0.85962504,1.0,0.2336,0.1512,0.1501,0.4088,0.2414,0.1793,-0.8727,0.040855,0.18389636,0.0611719,0.668995,0.5,2.7725887,0.1454,14.846277,3.9702919,,,1.0986123,0.0,-0.06673006,0.0,1.3862944,0.6931472,1.7917595,0.6931472,2.0794415,0.6931472,2.7725887,1.0,0.0,,,,0.6931472,0.0,0.0,0.0,0.0,0.6931472,0.08709471,0.0,0.0,0.12795337,0.044495236,0.20497958,0.04449525,0.27649474,0.044495277,0.5202808,,,0.08709471,0.0,0.044495244,0.0,0.0,0.0,0.0,0.044495244
